Pixel_Index,Ru,Rh,Pd,Ir,Pt
2792,0.193359375,0.19921875,0.203125,0.193359375,0.2109375
2793,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
2794,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
2795,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2796,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2797,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2798,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2799,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2800,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2801,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2802,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2803,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2804,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2805,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2806,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2807,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2808,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2809,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2810,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2811,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2812,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2813,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2814,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2815,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2816,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2817,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2818,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2819,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
2820,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
2821,0.193359375,0.193359375,0.205078125,0.19921875,0.208984375
2822,0.19140625,0.185546875,0.208984375,0.201171875,0.212890625
2823,0.1875,0.1640625,0.216796875,0.208984375,0.22265625
2824,0.1796875,0.1328125,0.23046875,0.220703125,0.236328125
2825,0.1484375,0.109375,0.251953125,0.232421875,0.2578125
2826,0.107421875,0.1015625,0.26171875,0.236328125,0.29296875
2827,0.091796875,0.123046875,0.234375,0.232421875,0.318359375
2828,0.111328125,0.1796875,0.1875,0.201171875,0.3203125
2829,0.1484375,0.22265625,0.189453125,0.13671875,0.302734375
2830,0.173828125,0.216796875,0.21875,0.109375,0.28125
2831,0.181640625,0.19921875,0.23828125,0.126953125,0.25390625
2832,0.185546875,0.181640625,0.234375,0.158203125,0.240234375
2833,0.17578125,0.15625,0.236328125,0.1875,0.244140625
2834,0.140625,0.125,0.259765625,0.208984375,0.265625
2835,0.078125,0.10546875,0.302734375,0.20703125,0.306640625
2836,0.021484375,0.09765625,0.36328125,0.146484375,0.37109375
2837,0.01171875,0.109375,0.412109375,0.046875,0.419921875
2838,0.01171875,0.146484375,0.41796875,0.0,0.423828125
2839,0.0234375,0.19140625,0.388671875,0.0,0.396484375
2840,0.087890625,0.2265625,0.3359375,0.0078125,0.341796875
2841,0.15625,0.220703125,0.2734375,0.0703125,0.279296875
2842,0.18359375,0.197265625,0.234375,0.146484375,0.23828125
2843,0.189453125,0.17578125,0.22265625,0.18359375,0.228515625
2844,0.193359375,0.15234375,0.22265625,0.203125,0.228515625
2845,0.19921875,0.1328125,0.232421875,0.21484375,0.220703125
2846,0.2109375,0.126953125,0.25,0.234375,0.177734375
2847,0.2265625,0.138671875,0.234375,0.25,0.150390625
2848,0.228515625,0.1640625,0.19921875,0.24609375,0.162109375
2849,0.2109375,0.1796875,0.1796875,0.220703125,0.208984375
2850,0.1953125,0.189453125,0.189453125,0.201171875,0.224609375
2851,0.189453125,0.1953125,0.205078125,0.193359375,0.216796875
2852,0.193359375,0.197265625,0.205078125,0.193359375,0.2109375
2853,0.193359375,0.19921875,0.203125,0.1953125,0.208984375
2854,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
2855,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2856,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2857,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2858,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2859,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2860,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2861,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2862,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2863,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2864,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2865,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2866,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2867,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2868,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2869,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2870,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2871,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2872,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2873,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2874,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2875,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2876,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2877,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2878,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2879,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2880,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
2881,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
2882,0.1953125,0.1953125,0.203125,0.197265625,0.208984375
2883,0.193359375,0.189453125,0.20703125,0.19921875,0.2109375
2884,0.189453125,0.177734375,0.2109375,0.205078125,0.216796875
2885,0.1875,0.154296875,0.220703125,0.212890625,0.224609375
2886,0.1796875,0.1328125,0.23046875,0.21875,0.23828125
2887,0.16796875,0.125,0.232421875,0.228515625,0.24609375
2888,0.17578125,0.1484375,0.205078125,0.24609375,0.224609375
2889,0.201171875,0.193359375,0.162109375,0.251953125,0.19140625
2890,0.21484375,0.220703125,0.1640625,0.220703125,0.1796875
2891,0.203125,0.212890625,0.1953125,0.18359375,0.205078125
2892,0.1875,0.193359375,0.21875,0.171875,0.228515625
2893,0.185546875,0.1796875,0.22265625,0.18359375,0.228515625
2894,0.18359375,0.154296875,0.228515625,0.19921875,0.234375
2895,0.16015625,0.123046875,0.25,0.2109375,0.255859375
2896,0.107421875,0.1015625,0.2890625,0.20703125,0.294921875
2897,0.056640625,0.09375,0.34765625,0.1484375,0.353515625
2898,0.025390625,0.111328125,0.400390625,0.052734375,0.41015625
2899,0.02734375,0.15234375,0.404296875,0.0,0.416015625
2900,0.064453125,0.193359375,0.365234375,0.0,0.376953125
2901,0.123046875,0.22265625,0.31640625,0.01171875,0.326171875
2902,0.17578125,0.21875,0.263671875,0.072265625,0.26953125
2903,0.1875,0.203125,0.228515625,0.14453125,0.236328125
2904,0.19140625,0.189453125,0.216796875,0.181640625,0.220703125
2905,0.1953125,0.17578125,0.212890625,0.197265625,0.21875
2906,0.19921875,0.162109375,0.216796875,0.205078125,0.216796875
2907,0.203125,0.158203125,0.224609375,0.21484375,0.19921875
2908,0.2109375,0.166015625,0.23046875,0.22265625,0.169921875
2909,0.208984375,0.17578125,0.220703125,0.21875,0.17578125
2910,0.197265625,0.18359375,0.20703125,0.205078125,0.20703125
2911,0.193359375,0.189453125,0.205078125,0.197265625,0.21484375
2912,0.193359375,0.1953125,0.205078125,0.1953125,0.2109375
2913,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
2914,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
2915,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2916,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2917,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2918,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2919,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2920,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2921,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2922,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2923,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2924,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2925,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2926,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2927,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2928,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2929,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2930,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2931,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2932,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2933,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2934,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2935,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2936,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2937,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2938,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2939,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2940,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2941,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
2942,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
2943,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
2944,0.1953125,0.193359375,0.205078125,0.197265625,0.208984375
2945,0.193359375,0.1875,0.20703125,0.201171875,0.2109375
2946,0.19140625,0.177734375,0.2109375,0.205078125,0.21484375
2947,0.1875,0.1640625,0.216796875,0.208984375,0.22265625
2948,0.1875,0.158203125,0.220703125,0.212890625,0.220703125
2949,0.19921875,0.173828125,0.208984375,0.228515625,0.189453125
2950,0.21484375,0.201171875,0.19140625,0.23828125,0.154296875
2951,0.216796875,0.216796875,0.19140625,0.2265625,0.1484375
2952,0.203125,0.20703125,0.205078125,0.205078125,0.1796875
2953,0.189453125,0.19140625,0.212890625,0.193359375,0.212890625
2954,0.189453125,0.18359375,0.212890625,0.1953125,0.21875
2955,0.1875,0.162109375,0.220703125,0.203125,0.2265625
2956,0.181640625,0.1328125,0.234375,0.208984375,0.2421875
2957,0.15234375,0.11328125,0.26171875,0.205078125,0.267578125
2958,0.115234375,0.107421875,0.296875,0.171875,0.30859375
2959,0.1015625,0.13671875,0.318359375,0.099609375,0.34375
2960,0.119140625,0.19140625,0.310546875,0.05078125,0.328125
2961,0.154296875,0.23046875,0.28125,0.03515625,0.298828125
2962,0.1796875,0.228515625,0.255859375,0.05859375,0.27734375
2963,0.189453125,0.212890625,0.23828125,0.111328125,0.248046875
2964,0.19140625,0.203125,0.220703125,0.158203125,0.2265625
2965,0.193359375,0.197265625,0.2109375,0.18359375,0.21484375
2966,0.1953125,0.189453125,0.20703125,0.1953125,0.212890625
2967,0.197265625,0.18359375,0.20703125,0.19921875,0.212890625
2968,0.197265625,0.181640625,0.208984375,0.201171875,0.2109375
2969,0.19921875,0.18359375,0.208984375,0.203125,0.205078125
2970,0.197265625,0.1875,0.208984375,0.201171875,0.205078125
2971,0.1953125,0.19140625,0.205078125,0.19921875,0.208984375
2972,0.1953125,0.1953125,0.203125,0.197265625,0.208984375
2973,0.1953125,0.197265625,0.201171875,0.197265625,0.208984375
2974,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2975,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2976,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2977,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2978,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2979,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2980,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2981,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2982,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2983,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2984,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2985,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2986,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2987,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2988,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2989,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2990,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2991,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2992,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2993,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2994,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2995,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2996,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2997,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2998,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
2999,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3000,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3001,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3002,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3003,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3004,0.1953125,0.197265625,0.203125,0.1953125,0.208984375
3005,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3006,0.1953125,0.193359375,0.205078125,0.19921875,0.20703125
3007,0.193359375,0.189453125,0.205078125,0.19921875,0.212890625
3008,0.19140625,0.185546875,0.20703125,0.201171875,0.21484375
3009,0.189453125,0.18359375,0.208984375,0.203125,0.21484375
3010,0.193359375,0.1875,0.212890625,0.20703125,0.19921875
3011,0.201171875,0.19921875,0.21484375,0.212890625,0.171875
3012,0.201171875,0.205078125,0.212890625,0.208984375,0.171875
3013,0.1953125,0.19921875,0.2109375,0.19921875,0.1953125
3014,0.193359375,0.1953125,0.20703125,0.1953125,0.208984375
3015,0.193359375,0.189453125,0.20703125,0.197265625,0.212890625
3016,0.19140625,0.177734375,0.212890625,0.201171875,0.216796875
3017,0.189453125,0.15625,0.22265625,0.205078125,0.2265625
3018,0.18359375,0.134765625,0.234375,0.205078125,0.2421875
3019,0.173828125,0.130859375,0.24609375,0.19140625,0.2578125
3020,0.19140625,0.16015625,0.2265625,0.1796875,0.2421875
3021,0.2265625,0.220703125,0.1796875,0.158203125,0.21484375
3022,0.240234375,0.25390625,0.16796875,0.13671875,0.201171875
3023,0.21875,0.234375,0.197265625,0.13671875,0.212890625
3024,0.1953125,0.2109375,0.216796875,0.15234375,0.224609375
3025,0.193359375,0.203125,0.2109375,0.17578125,0.216796875
3026,0.1953125,0.19921875,0.205078125,0.189453125,0.2109375
3027,0.1953125,0.1953125,0.205078125,0.193359375,0.2109375
3028,0.197265625,0.193359375,0.205078125,0.197265625,0.20703125
3029,0.197265625,0.193359375,0.203125,0.197265625,0.208984375
3030,0.197265625,0.193359375,0.203125,0.19921875,0.20703125
3031,0.197265625,0.193359375,0.203125,0.197265625,0.208984375
3032,0.1953125,0.1953125,0.203125,0.197265625,0.208984375
3033,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3034,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3035,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3036,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3037,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3038,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3039,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3040,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3041,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3042,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3043,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3044,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3045,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3046,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3047,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3048,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3049,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3050,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3051,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3052,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3053,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3054,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3055,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3056,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3057,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3058,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3059,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3060,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3061,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3062,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3063,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3064,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3065,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3066,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3067,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3068,0.1953125,0.1953125,0.203125,0.197265625,0.208984375
3069,0.1953125,0.193359375,0.203125,0.19921875,0.208984375
3070,0.193359375,0.193359375,0.203125,0.19921875,0.2109375
3071,0.193359375,0.193359375,0.205078125,0.19921875,0.208984375
3072,0.1953125,0.197265625,0.205078125,0.19921875,0.203125
3073,0.1953125,0.197265625,0.205078125,0.197265625,0.205078125
3074,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3075,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3076,0.1953125,0.193359375,0.205078125,0.197265625,0.208984375
3077,0.193359375,0.1875,0.20703125,0.19921875,0.212890625
3078,0.19140625,0.177734375,0.2109375,0.201171875,0.21875
3079,0.189453125,0.166015625,0.21875,0.201171875,0.224609375
3080,0.19140625,0.162109375,0.21875,0.19921875,0.228515625
3081,0.21484375,0.1875,0.185546875,0.208984375,0.203125
3082,0.2421875,0.228515625,0.142578125,0.216796875,0.169921875
3083,0.244140625,0.24609375,0.138671875,0.20703125,0.1640625
3084,0.216796875,0.228515625,0.17578125,0.189453125,0.189453125
3085,0.1953125,0.20703125,0.205078125,0.1796875,0.212890625
3086,0.193359375,0.201171875,0.205078125,0.1875,0.212890625
3087,0.1953125,0.19921875,0.203125,0.19140625,0.2109375
3088,0.197265625,0.19921875,0.203125,0.1953125,0.205078125
3089,0.197265625,0.197265625,0.203125,0.1953125,0.20703125
3090,0.197265625,0.197265625,0.203125,0.197265625,0.205078125
3091,0.197265625,0.197265625,0.203125,0.197265625,0.205078125
3092,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3093,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3094,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3095,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3096,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3097,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3098,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3099,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3100,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3101,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3102,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3103,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3104,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3105,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3106,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3107,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3108,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3109,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3110,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3111,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3112,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3113,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3114,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3115,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3116,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3117,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3118,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3119,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3120,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3121,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3122,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3123,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3124,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3125,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3126,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3127,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3128,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3129,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3130,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3131,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3132,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3133,0.1953125,0.197265625,0.201171875,0.197265625,0.208984375
3134,0.1953125,0.19921875,0.201171875,0.197265625,0.20703125
3135,0.1953125,0.19921875,0.201171875,0.197265625,0.20703125
3136,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3137,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3138,0.1953125,0.193359375,0.205078125,0.197265625,0.208984375
3139,0.193359375,0.189453125,0.205078125,0.19921875,0.212890625
3140,0.193359375,0.185546875,0.208984375,0.19921875,0.212890625
3141,0.193359375,0.185546875,0.20703125,0.197265625,0.216796875
3142,0.201171875,0.197265625,0.189453125,0.205078125,0.20703125
3143,0.216796875,0.21484375,0.169921875,0.212890625,0.185546875
3144,0.216796875,0.220703125,0.16796875,0.2109375,0.18359375
3145,0.203125,0.2109375,0.185546875,0.197265625,0.203125
3146,0.1953125,0.201171875,0.203125,0.189453125,0.2109375
3147,0.1953125,0.201171875,0.203125,0.19140625,0.208984375
3148,0.1953125,0.19921875,0.203125,0.193359375,0.208984375
3149,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3150,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3151,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3152,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3153,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3154,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3155,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3156,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3157,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3158,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3159,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3160,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3161,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3162,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3163,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3164,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3165,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3166,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3167,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3168,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3169,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3170,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3171,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3172,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3173,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3174,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3175,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3176,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3177,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3178,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3179,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3180,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3181,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3182,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3183,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3184,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3185,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3186,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3187,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3188,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3189,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3190,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3191,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3192,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
3193,0.1953125,0.19921875,0.203125,0.197265625,0.205078125
3194,0.1953125,0.19921875,0.203125,0.197265625,0.205078125
3195,0.1953125,0.19921875,0.201171875,0.197265625,0.20703125
3196,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3197,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3198,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3199,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
3200,0.1953125,0.1953125,0.203125,0.197265625,0.208984375
3201,0.1953125,0.1953125,0.203125,0.197265625,0.208984375
3202,0.1953125,0.1953125,0.205078125,0.197265625,0.20703125
3203,0.1953125,0.1953125,0.203125,0.1953125,0.2109375
3204,0.197265625,0.19921875,0.19921875,0.197265625,0.20703125
3205,0.197265625,0.201171875,0.197265625,0.197265625,0.20703125
3206,0.1953125,0.19921875,0.201171875,0.193359375,0.2109375
3207,0.1953125,0.19921875,0.203125,0.193359375,0.208984375
3208,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3209,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3210,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3211,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3212,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3213,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3214,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3215,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3216,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3217,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3218,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
3219,0.1953125,0.19921875,0.201171875,0.1953125,0.208984375
